depth_m,x_m,y_m,irradiance_W_m2,illuminance_lux
10,18.99912,19.59595,0.0502037068,15.494543
10,18.99912,19.79490,0.0488999142,14.5884655
10,18.99912,19.99384,0.0466194793,14.6797186
10,18.99912,20.19278,0.0421175341,13.4411262
10,18.99912,20.39173,0.0404974207,11.378542
10,18.99912,20.59067,0.0377510733,12.3502908
10,18.99912,20.78961,0.0349469186,12.3162635
10,18.99912,20.98856,0.0327193631,9.55147715
10,18.99912,21.18750,0.0310593537,9.56763361
10,18.99912,21.38645,0.0294215202,7.31717032
10,18.99912,21.58539,0.0275835478,7.65265367
10,18.99912,21.78433,0.0251069826,8.0449225
10,18.99912,21.98328,0.023229955,7.61306337
10,18.99912,22.18222,0.0214610685,8.16613346
10,18.99912,22.38116,0.0194540371,6.31531712
10,18.99912,22.58011,0.0191855044,5.17686535
10,18.99912,22.77905,0.0175547606,7.21241083
10,18.99912,22.97799,0.0156629141,5.05158022
10,18.99912,23.17694,0.0149769859,4.97065663
10,18.99912,23.37588,0.0137618659,4.11780901
10,18.99912,23.57483,0.0121706995,4.58053872
10,18.99912,23.77377,0.0113214535,3.54040045
10,19.19807,1.88996,0.0112045556,3.43169087
10,19.19807,2.08891,0.0122367142,4.00516909
10,19.19807,2.28785,0.013140568,4.41493057
10,19.19807,2.48680,0.0145532601,5.16711347
10,19.19807,2.68574,0.0155136197,4.24690548
10,19.19807,2.88468,0.0165799863,5.32632486
10,19.19807,3.08363,0.0185290124,5.65868881
10,19.19807,3.28257,0.01985722,5.40834725
10,19.19807,3.48151,0.0205680843,6.09418456
10,19.19807,3.68046,0.0234668794,7.48579609
10,19.19807,3.87940,0.0231734114,6.97764005
10,19.19807,4.07835,0.0246550971,6.85700532
10,19.19807,4.27729,0.026178206,8.30682315
10,19.19807,4.47623,0.0297197802,8.96636475
10,19.19807,4.67518,0.0312341257,9.13964155
10,19.19807,4.87412,0.0329571879,10.9945845
10,19.19807,5.07306,0.0376089193,11.8388287
10,19.19807,5.27201,0.0368925751,10.8241857
10,19.19807,5.47095,0.0416788511,11.0982408
10,19.19807,5.66989,0.0441334654,10.4272146
10,19.19807,5.86884,0.0471063153,14.2240267
10,19.19807,6.06778,0.0504963908,15.8933683
10,19.19807,6.26673,0.0546361868,14.8806031
10,19.19807,6.46567,0.0585101668,20.4446937
10,19.19807,6.66461,0.0641357526,20.2208163
10,19.19807,6.86356,0.069630898,21.4600152
10,19.19807,7.06250,0.072300848,20.9933285
10,19.19807,7.26144,0.0794456488,23.5667985
10,19.19807,7.46039,0.0843402119,25.1470048
10,19.19807,7.65933,0.0916845562,26.7009332
10,19.19807,7.85828,0.0958939912,25.1784475
10,19.19807,8.05722,0.104681072,31.6381878
10,19.19807,8.25616,0.115793276,37.1503314
10,19.19807,8.45511,0.122157289,33.1034429
10,19.19807,8.65405,0.131159479,37.6757853
10,19.19807,8.85299,0.135097713,42.9714031
10,19.19807,9.05194,0.146510875,46.399797
10,19.19807,9.25088,0.147887122,47.6874275
10,19.19807,9.44982,0.157907374,51.3795152
10,19.19807,9.64877,0.162232986,50.2463179
10,19.19807,9.84771,0.165440179,49.8207353
10,19.19807,10.04666,0.171229462,51.9239017
10,19.19807,10.24560,0.176349937,51.4181448
10,19.19807,10.44454,0.176271664,48.1815577
10,19.19807,10.64349,0.17932277,50.1503113
10,19.19807,10.84243,0.177996465,54.2215432
10,19.19807,11.04137,0.179560612,48.3077157
10,19.19807,11.24032,0.176808176,58.328493
10,19.19807,11.43926,0.177517435,55.4194692
10,19.19807,11.63821,0.172438475,50.2026228
10,19.19807,11.83715,0.17023341,54.0971492
10,19.19807,12.03609,0.164720387,53.5321084
10,19.19807,12.23504,0.16256439,45.4496923
10,19.19807,12.43398,0.152776106,47.8732326
10,19.19807,12.63292,0.148715084,44.6785356
10,19.19807,12.83187,0.148390428,38.9778357
10,19.19807,13.03081,0.15114865,44.5960201
10,19.19807,13.22975,0.158180652,47.9606448
10,19.19807,13.42870,0.164021172,52.0925364
10,19.19807,13.62764,0.170338447,54.1262383
10,19.19807,13.82659,0.174798263,58.895702
10,19.19807,14.02553,0.177582457,51.5813248
10,19.19807,14.22447,0.177983371,50.483443
10,19.19807,14.42342,0.179043251,57.7221704
10,19.19807,14.62236,0.178184407,54.3422329
10,19.19807,14.82130,0.178508793,53.3889081
10,19.19807,15.02025,0.176506812,56.1833149
10,19.19807,15.21919,0.174806941,51.5439895
10,19.19807,15.41814,0.172117449,50.6455211
10,19.19807,15.61708,0.16632512,49.9139673
10,19.19807,15.81602,0.162844838,50.011458
10,19.19807,16.01497,0.155089476,47.877483
10,19.19807,16.21391,0.149130532,39.4659744
10,19.19807,16.41285,0.144097126,44.3509579
10,19.19807,16.61180,0.137131557,45.0372979
10,19.19807,16.81074,0.130645162,39.0474811
10,19.19807,17.00968,0.121135636,38.4683094
10,19.19807,17.20863,0.113918936,30.7015953
10,19.19807,17.40757,0.105474352,32.3630585
10,19.19807,17.60652,0.0951666946,31.1491224
10,19.19807,17.80546,0.0922698986,23.0801008
10,19.19807,18.00440,0.0827827675,25.5847688
10,19.19807,18.20335,0.0797801722,23.029411
10,19.19807,18.40229,0.0740620328,19.4226328
10,19.19807,18.60123,0.0685419454,24.1014095
10,19.19807,18.80018,0.0647541944,20.5520558
10,19.19807,18.99912,0.0584529473,16.7265215
10,19.19807,19.19807,0.054318931,14.3009284
10,19.19807,19.39701,0.0513864576,16.0247826
10,19.19807,19.59595,0.0466539235,13.0548091
10,19.19807,19.79490,0.0436549925,14.9304765
10,19.19807,19.99384,0.0406785233,12.2517788
10,19.19807,20.19278,0.0394647378,13.5915914
10,19.19807,20.39173,0.0357374262,12.3828182
10,19.19807,20.59067,0.0331762987,9.38235638
10,19.19807,20.78961,0.0314944018,11.1902823
10,19.19807,20.98856,0.0299744992,8.88040932
10,19.19807,21.18750,0.0281569563,7.9741664
10,19.19807,21.38645,0.0268712141,8.47333917
10,19.19807,21.58539,0.0242054952,7.3893394
10,19.19807,21.78433,0.0229461978,7.19682406
10,19.19807,21.98328,0.0203787979,5.66908719
10,19.19807,22.18222,0.0198608628,5.86427371
10,19.19807,22.38116,0.0187226075,6.22092323
10,19.19807,22.58011,0.0165862909,5.6941847
10,19.19807,22.77905,0.015619441,3.48462355
10,19.19807,22.97799,0.0141786293,3.89028847
10,19.19807,23.17694,0.0128715473,4.28935977
10,19.19807,23.37588,0.0121567023,2.03923027
10,19.19807,23.57483,0.0110487207,3.03361609
10,19.39701,1.88996,0.0100446157,3.14968535
10,19.39701,2.08891,0.010861136,3.74980617
10,19.39701,2.28785,0.0121512166,3.14378113
10,19.39701,2.48680,0.0131391412,4.30938394
10,19.39701,2.68574,0.0138152307,4.66622338
10,19.39701,2.88468,0.0150461186,4.28637136
10,19.39701,3.08363,0.0163055178,4.15444761
10,19.39701,3.28257,0.0173182072,5.63331763
10,19.39701,3.48151,0.0193934173,5.4862606
10,19.39701,3.68046,0.0195689778,6.19903694
10,19.39701,3.87940,0.0229193317,7.72121986
10,19.39701,4.07835,0.024571087,6.23399711
10,19.39701,4.27729,0.0262449312,8.75818384
10,19.39701,4.47623,0.0255852638,7.74772133
10,19.39701,4.67518,0.0294626039,8.52489655
10,19.39701,4.87412,0.0312677812,9.09155265
10,19.39701,5.07306,0.0317286124,10.1055288
10,19.39701,5.27201,0.034685944,9.56416522
10,19.39701,5.47095,0.038434135,10.694468
10,19.39701,5.66989,0.0399193013,13.5642141
10,19.39701,5.86884,0.0430846215,10.8652897
10,19.39701,6.06778,0.0459540264,14.2846301
10,19.39701,6.26673,0.0495678422,14.4995091
10,19.39701,6.46567,0.0550819993,18.7674478
10,19.39701,6.66461,0.0599386373,16.6835001
10,19.39701,6.86356,0.0649060116,19.9227341
10,19.39701,7.06250,0.0704354772,23.4859715
10,19.39701,7.26144,0.0734501172,19.661227
10,19.39701,7.46039,0.0790639068,24.5825408
10,19.39701,7.65933,0.0872238158,28.2515029
10,19.39701,7.85828,0.0945760041,27.1877398
10,19.39701,8.05722,0.101272177,30.4557023
10,19.39701,8.25616,0.109784849,33.7575435
10,19.39701,8.45511,0.120993809,37.8071735
10,19.39701,8.65405,0.129604501,34.727891
10,19.39701,8.85299,0.136341355,45.0817285
10,19.39701,9.05194,0.14017761,45.6546404
10,19.39701,9.25088,0.146399221,42.7818192
10,19.39701,9.44982,0.152873644,48.2148794
10,19.39701,9.64877,0.159797749,47.3340133
10,19.39701,9.84771,0.165351921,43.9121063
10,19.39701,10.04666,0.16893479,54.6741383
10,19.39701,10.24560,0.170948624,54.1275269
10,19.39701,10.44454,0.175420073,53.9774214
10,19.39701,10.64349,0.176192669,52.2157575
10,19.39701,10.84243,0.177619373,63.2915655
10,19.39701,11.04137,0.17743454,53.0021956
10,19.39701,11.24032,0.177000597,55.0571307
10,19.39701,11.43926,0.175442956,58.9912301
10,19.39701,11.63821,0.173503932,54.1997575
10,19.39701,11.83715,0.168485404,52.0794593
10,19.39701,12.03609,0.165686662,54.7938526
10,19.39701,12.23504,0.158793176,51.1630245
10,19.39701,12.43398,0.154269872,39.4873691
10,19.39701,12.63292,0.150822277,45.5742938
10,19.39701,12.83187,0.151158155,42.034731
10,19.39701,13.03081,0.156160945,49.6860295
10,19.39701,13.22975,0.161246105,48.7916337
10,19.39701,13.42870,0.166182829,52.7670882
10,19.39701,13.62764,0.169671969,59.4101432
10,19.39701,13.82659,0.174698445,56.1681751
10,19.39701,14.02553,0.17431912,50.4622823
10,19.39701,14.22447,0.1745677,53.5972511
10,19.39701,14.42342,0.181051356,56.0218757
10,19.39701,14.62236,0.177610976,58.4791205
10,19.39701,14.82130,0.173363033,51.095059
10,19.39701,15.02025,0.179985505,54.8613982
10,19.39701,15.21919,0.170096299,54.0285073
10,19.39701,15.41814,0.168626625,54.073687
10,19.39701,15.61708,0.165124879,51.5221143
10,19.39701,15.81602,0.159722503,49.5396522
10,19.39701,16.01497,0.154375356,50.4469313
10,19.39701,16.21391,0.145920485,47.6040491
10,19.39701,16.41285,0.141878058,44.2521473
10,19.39701,16.61180,0.133960655,41.5648521
10,19.39701,16.81074,0.128627833,37.5585122
10,19.39701,17.00968,0.122962569,38.106499
10,19.39701,17.20863,0.107417629,33.4728377
10,19.39701,17.40757,0.103672528,24.347223
10,19.39701,17.60652,0.0941262677,30.2500076
10,19.39701,17.80546,0.0863165452,22.8255539
10,19.39701,18.00440,0.0794979002,23.4801146
10,19.39701,18.20335,0.0760856637,23.1185948
10,19.39701,18.40229,0.0696173267,22.1691124
10,19.39701,18.60123,0.0645226073,20.0397386
10,19.39701,18.80018,0.0590488093,15.2380667
10,19.39701,18.99912,0.0553510028,15.5959514
10,19.39701,19.19807,0.0513869609,16.1373015
10,19.39701,19.39701,0.0467308152,15.8714238
10,19.39701,19.59595,0.0426087222,14.6803818
10,19.39701,19.79490,0.0395856322,12.92876
10,19.39701,19.99384,0.037163431,11.2080008
10,19.39701,20.19278,0.0339715894,9.29684938
10,19.39701,20.39173,0.0328559548,9.60668953
10,19.39701,20.59067,0.0306016967,9.95646056
10,19.39701,20.78961,0.0289223582,6.02970425
10,19.39701,20.98856,0.0269249278,8.46472605
10,19.39701,21.18750,0.0250670286,6.89097039
10,19.39701,21.38645,0.0226049691,6.40466543
10,19.39701,21.58539,0.0223933397,6.44010008
10,19.39701,21.78433,0.0207429895,4.91732601
10,19.39701,21.98328,0.0178079755,4.69522067
10,19.39701,22.18222,0.0185681518,4.98898714
10,19.39701,22.38116,0.015395937,4.36217386
10,19.39701,22.58011,0.0155857204,3.90540023
10,19.39701,22.77905,0.0140770618,3.62001848
10,19.39701,22.97799,0.0130439856,3.37585598
10,19.39701,23.17694,0.0119282106,3.83708664
10,19.39701,23.37588,0.0111579429,3.56423675
10,19.39701,23.57483,0.010295913,3.11816929
10,19.59595,2.08891,0.00989837355,2.75457867
10,19.59595,2.28785,0.0112023867,2.86916277
10,19.59595,2.48680,0.0117453758,3.67097968
10,19.59595,2.68574,0.0128285904,4.41220091
10,19.59595,2.88468,0.0136211426,3.20027225
10,19.59595,3.08363,0.0148746665,5.05309624
10,19.59595,3.28257,0.0156545123,5.05792614
10,19.59595,3.48151,0.0171361443,4.83946895
10,19.59595,3.68046,0.0185471977,6.02137595
10,19.59595,3.87940,0.0189877064,5.18234401
10,19.59595,4.07835,0.0208594945,5.85112378
10,19.59595,4.27729,0.0216565937,7.08583538
10,19.59595,4.47623,0.0246320603,6.37537959
10,19.59595,4.67518,0.0262159223,7.86668594
10,19.59595,4.87412,0.0273487185,7.27816987
10,19.59595,5.07306,0.0295416021,8.7160348
10,19.59595,5.27201,0.0317181239,11.2600011
10,19.59595,5.47095,0.0341640696,11.4215219
10,19.59595,5.66989,0.0368219489,9.92198914
10,19.59595,5.86884,0.0408859549,13.3603113
10,19.59595,6.06778,0.041828859,11.9436509
10,19.59595,6.26673,0.0488775528,14.4742546
10,19.59595,6.46567,0.0513947415,15.1814222
10,19.59595,6.66461,0.0579828714,15.2101745
10,19.59595,6.86356,0.061001708,21.7467524
10,19.59595,7.06250,0.0665960161,20.1426962
10,19.59595,7.26144,0.0716218622,19.4803593
10,19.59595,7.46039,0.0788489517,26.6689047
10,19.59595,7.65933,0.0823971088,25.7694304
10,19.59595,7.85828,0.0901569593,30.0586005
10,19.59595,8.05722,0.0989231381,29.0043673
10,19.59595,8.25616,0.105632883,35.0921758
10,19.59595,8.45511,0.114776897,37.493452
10,19.59595,8.65405,0.12623206,35.7776647
10,19.59595,8.85299,0.13232616,34.5844378
10,19.59595,9.05194,0.137844799,40.1520661
10,19.59595,9.25088,0.143766549,47.6684444
10,19.59595,9.44982,0.150515916,48.5232881
10,19.59595,9.64877,0.15746704,48.2831491
10,19.59595,9.84771,0.165825039,41.3902517
10,19.59595,10.04666,0.164073754,54.3552584
10,19.59595,10.24560,0.171840514,51.2733505
10,19.59595,10.44454,0.175327797,50.8493362
10,19.59595,10.64349,0.174921219,50.1441239
10,19.59595,10.84243,0.176970268,52.1276601
10,19.59595,11.04137,0.176854078,49.4335224
10,19.59595,11.24032,0.176628497,59.4596932
10,19.59595,11.43926,0.174398886,56.9103545
10,19.59595,11.63821,0.174314529,52.7271168
10,19.59595,11.83715,0.169484359,48.5624807
10,19.59595,12.03609,0.167407185,52.4448109
10,19.59595,12.23504,0.161530545,48.7721809
10,19.59595,12.43398,0.159767041,46.1029953
10,19.59595,12.63292,0.157442724,47.4288561
10,19.59595,12.83187,0.15749118,41.6460897
10,19.59595,13.03081,0.159745955,48.1746429
10,19.59595,13.22975,0.163573912,50.4051105
10,19.59595,13.42870,0.165192532,45.8287219
10,19.59595,13.62764,0.168763657,47.0005399
10,19.59595,13.82659,0.174105093,55.3594504
10,19.59595,14.02553,0.173284994,50.0721715
10,19.59595,14.22447,0.178449757,58.4785962
10,19.59595,14.42342,0.177057325,52.7805804
10,19.59595,14.62236,0.175998289,54.9701563
10,19.59595,14.82130,0.177469948,57.765076
10,19.59595,15.02025,0.17192195,49.7522965
10,19.59595,15.21919,0.172032899,50.4020678
10,19.59595,15.41814,0.165189409,48.2470206
10,19.59595,15.61708,0.163571831,50.5999145
10,19.59595,15.81602,0.157259173,52.847068
10,19.59595,16.01497,0.151902183,44.3810411
10,19.59595,16.21391,0.144590747,39.9718636
10,19.59595,16.41285,0.137908039,40.8128273
10,19.59595,16.61180,0.130963939,35.922673
10,19.59595,16.81074,0.125929516,39.5741952
10,19.59595,17.00968,0.1154167,32.3829185
10,19.59595,17.20863,0.107166038,34.8776823
10,19.59595,17.40757,0.096970846,33.0431003
10,19.59595,17.60652,0.0910141897,30.9657899
10,19.59595,17.80546,0.0838839508,27.1528817
10,19.59595,18.00440,0.0773471921,24.5878136
10,19.59595,18.20335,0.0702978829,20.7094878
10,19.59595,18.40229,0.066036738,19.4505741
10,19.59595,18.60123,0.0619956209,18.7005438
10,19.59595,18.80018,0.0564698285,17.1116213
10,19.59595,18.99912,0.0520412643,16.0992669
10,19.59595,19.19807,0.0461583165,15.6806187
10,19.59595,19.39701,0.043362526,12.7257352
10,19.59595,19.59595,0.0401194093,12.3169792
10,19.59595,19.79490,0.0379667715,12.810185
10,19.59595,19.99384,0.0338088523,9.94822639
10,19.59595,20.19278,0.0324474582,10.2652553
10,19.59595,20.39173,0.0291401396,10.164596
10,19.59595,20.59067,0.0283335316,8.33110264
10,19.59595,20.78961,0.0261008154,7.27058218
10,19.59595,20.98856,0.0234786984,6.92883788
10,19.59595,21.18750,0.022242671,6.77160476
10,19.59595,21.38645,0.0215988704,6.03471134
10,19.59595,21.58539,0.0185502894,5.38027384
10,19.59595,21.78433,0.0194854937,6.48164246
10,19.59595,21.98328,0.0161797144,4.54897896
10,19.59595,22.18222,0.0162806894,4.86968832
10,19.59595,22.38116,0.015123748,4.07492038
10,19.59595,22.58011,0.0136409131,5.49080148
10,19.59595,22.77905,0.0123618291,4.20836679
10,19.59595,22.97799,0.0119422988,3.86739076
10,19.59595,23.17694,0.0109993237,3.32179847
10,19.59595,23.37588,0.00980982295,3.06450974
10,19.79490,2.28785,0.00990744788,2.2811841
10,19.79490,2.48680,0.0100429599,3.69811392
10,19.79490,2.68574,0.0114399163,3.50456775
10,19.79490,2.88468,0.0126103598,3.79481086
10,19.79490,3.08363,0.0129547583,4.62053994
10,19.79490,3.28257,0.0145793727,3.74987998
10,19.79490,3.48151,0.0150027435,5.58309252
10,19.79490,3.68046,0.0166687973,5.54353664
10,19.79490,3.87940,0.0180076988,4.4530111
10,19.79490,4.07835,0.0193915604,6.07432683
10,19.79490,4.27729,0.0202195009,6.68120194
10,19.79490,4.47623,0.0222318872,7.67347045
10,19.79490,4.67518,0.023151134,7.11000418
10,19.79490,4.87412,0.0257775441,8.42372097
10,19.79490,5.07306,0.0265082284,8.1257292
10,19.79490,5.27201,0.0297177066,9.13191563
10,19.79490,5.47095,0.0310602176,10.196217
10,19.79490,5.66989,0.0346192487,11.4345313
10,19.79490,5.86884,0.0360278798,10.6999322
10,19.79490,6.06778,0.0412244701,12.3616056
10,19.79490,6.26673,0.043495903,12.3164258
10,19.79490,6.46567,0.0472079966,14.1233381
10,19.79490,6.66461,0.0532154998,15.4643265
10,19.79490,6.86356,0.0579498581,16.124692
10,19.79490,7.06250,0.0632831063,20.5187399
10,19.79490,7.26144,0.0690624503,19.2280994
10,19.79490,7.46039,0.0719467336,22.8622196
10,19.79490,7.65933,0.0834350782,24.9728269
10,19.79490,7.85828,0.0873275603,26.0282529
10,19.79490,8.05722,0.0935895194,27.0045613
10,19.79490,8.25616,0.1058932,38.0673364
10,19.79490,8.45511,0.11265974,33.4612697
10,19.79490,8.65405,0.122637017,31.0969931
10,19.79490,8.85299,0.128814445,42.3937472
10,19.79490,9.05194,0.132928368,32.5564683
10,19.79490,9.25088,0.145373603,44.7951062
10,19.79490,9.44982,0.144369471,34.6120974
10,19.79490,9.64877,0.155200884,44.2970365
10,19.79490,9.84771,0.156815756,46.6438697
10,19.79490,10.04666,0.167713311,51.9904924
10,19.79490,10.24560,0.168012077,44.6515054
10,19.79490,10.44454,0.170288181,57.6021315
10,19.79490,10.64349,0.175433648,50.2457789
10,19.79490,10.84243,0.17317731,51.3533533
10,19.79490,11.04137,0.1773985,54.0285805
10,19.79490,11.24032,0.175310532,54.443916
10,19.79490,11.43926,0.177288645,55.9478859
10,19.79490,11.63821,0.172334814,53.1974106
10,19.79490,11.83715,0.173557349,50.3334928
10,19.79490,12.03609,0.166335033,51.7957931
10,19.79490,12.23504,0.168082564,51.7289731
10,19.79490,12.43398,0.162090018,50.4467998
10,19.79490,12.63292,0.162291326,52.9622883
10,19.79490,12.83187,0.161398902,49.037587
10,19.79490,13.03081,0.164609981,47.013818
10,19.79490,13.22975,0.166727099,55.3385796
10,19.79490,13.42870,0.169231239,53.6450558
10,19.79490,13.62764,0.172939901,54.4458773
10,19.79490,13.82659,0.173989619,50.152585
10,19.79490,14.02553,0.173657102,56.000667
10,19.79490,14.22447,0.176659916,60.092422
10,19.79490,14.42342,0.175103564,50.567157
10,19.79490,14.62236,0.173940266,54.9122418
10,19.79490,14.82130,0.173659852,56.9041829
10,19.79490,15.02025,0.1717785,55.0990887
10,19.79490,15.21919,0.166676738,45.9815233
10,19.79490,15.41814,0.169045128,52.9092415
10,19.79490,15.61708,0.158317094,50.7629764
10,19.79490,15.81602,0.153938658,47.2031187
10,19.79490,16.01497,0.147086626,49.6111568
10,19.79490,16.21391,0.141654558,38.4805304
10,19.79490,16.41285,0.136038452,43.5808872
10,19.79490,16.61180,0.128898761,47.121481
10,19.79490,16.81074,0.124686955,41.5500635
10,19.79490,17.00968,0.113186359,33.5164927
10,19.79490,17.20863,0.103231776,31.0980895
10,19.79490,17.40757,0.097635419,29.815586
10,19.79490,17.60652,0.0854910066,27.6447159
10,19.79490,17.80546,0.0780208024,25.3215543
10,19.79490,18.00440,0.0729644771,20.7544267
10,19.79490,18.20335,0.0686766547,22.3225895
10,19.79490,18.40229,0.0629818109,19.9938779
10,19.79490,18.60123,0.0587458359,18.8261073
10,19.79490,18.80018,0.0533321368,14.5996496
10,19.79490,18.99912,0.0480762579,15.2505041
10,19.79490,19.19807,0.0441095106,11.7893488
10,19.79490,19.39701,0.0399488662,11.6282433
10,19.79490,19.59595,0.0364785376,11.4761885
10,19.79490,19.79490,0.0335830479,9.11135804
10,19.79490,19.99384,0.0317687262,10.7753151
10,19.79490,20.19278,0.0283207662,7.00001086
10,19.79490,20.39173,0.0281967781,7.19608226
10,19.79490,20.59067,0.024610012,7.06563766
10,19.79490,20.78961,0.0234060217,6.94694713
10,19.79490,20.98856,0.0224041358,5.72278256
10,19.79490,21.18750,0.0205617172,7.47712217
10,19.79490,21.38645,0.0183348179,5.34296076
10,19.79490,21.58539,0.0189218495,6.03575729
10,19.79490,21.78433,0.0166846066,5.74960346
10,19.79490,21.98328,0.0148233511,4.29365039
10,19.79490,22.18222,0.013920758,3.80241521
10,19.79490,22.38116,0.0132199341,3.31700942
10,19.79490,22.58011,0.012104563,4.05368648
10,19.79490,22.77905,0.0120352411,4.30821145
10,19.79490,22.97799,0.0105825905,2.91615564
10,19.79490,23.17694,0.00934621736,3.12573136
10,19.99384,2.28785,0.00880849993,3.29582565
10,19.99384,2.48680,0.00974328083,2.61963866
10,19.99384,2.68574,0.0103410785,3.35649267
10,19.99384,2.88468,0.0112438941,3.22949547
10,19.99384,3.08363,0.0120349119,3.79138809
10,19.99384,3.28257,0.0124947736,4.67691655
10,19.99384,3.48151,0.01471345,4.57994853
10,19.99384,3.68046,0.0151622037,4.06778263
10,19.99384,3.87940,0.0156442485,5.40587728
10,19.99384,4.07835,0.0174487818,5.60373962
10,19.99384,4.27729,0.0186287516,6.2527511
10,19.99384,4.47623,0.0195506131,4.92273638
10,19.99384,4.67518,0.0217472078,5.98490615
10,19.99384,4.87412,0.0229150667,7.37051742
10,19.99384,5.07306,0.0248206301,8.0985988
10,19.99384,5.27201,0.0275814301,8.67061491
10,19.99384,5.47095,0.0278674129,8.40750105
10,19.99384,5.66989,0.0313515548,8.23574107
10,19.99384,5.86884,0.0353137562,10.3065367
10,19.99384,6.06778,0.0368142948,10.7172415
10,19.99384,6.26673,0.0408809342,12.8676469
10,19.99384,6.46567,0.0457646169,13.8612639
10,19.99384,6.66461,0.0503713738,15.3267148
10,19.99384,6.86356,0.0546121273,15.7392316
10,19.99384,7.06250,0.061558919,16.8177573
10,19.99384,7.26144,0.0652137652,23.7627534
10,19.99384,7.46039,0.0704857009,24.0117811
10,19.99384,7.65933,0.0756591258,22.8899434
10,19.99384,7.85828,0.0846618315,24.8760732
10,19.99384,8.05722,0.09098047,27.4186011
10,19.99384,8.25616,0.09950677,29.7814635
10,19.99384,8.45511,0.108977535,34.7034639
10,19.99384,8.65405,0.118651937,37.0350341
10,19.99384,8.85299,0.125758902,35.5139484
10,19.99384,9.05194,0.132106794,39.9766697
10,19.99384,9.25088,0.135893132,40.420582
10,19.99384,9.44982,0.145679139,44.5648406
10,19.99384,9.64877,0.152222914,47.2408589
10,19.99384,9.84771,0.158628248,50.5966496
10,19.99384,10.04666,0.160891097,44.4042523
10,19.99384,10.24560,0.166231384,52.4420427
10,19.99384,10.44454,0.16858995,47.1579844
10,19.99384,10.64349,0.173326714,54.8922781
10,19.99384,10.84243,0.172093386,52.4420339
10,19.99384,11.04137,0.175915372,52.0245572
10,19.99384,11.24032,0.173823523,51.29909
10,19.99384,11.43926,0.175990053,57.3525186
10,19.99384,11.63821,0.173232255,54.1917859
10,19.99384,11.83715,0.173258941,52.5507632
10,19.99384,12.03609,0.170638201,51.8648062
10,19.99384,12.23504,0.170467032,53.3144967
10,19.99384,12.43398,0.167503026,51.7399779
10,19.99384,12.63292,0.167995575,47.9282751
10,19.99384,12.83187,0.16517223,47.8183153
10,19.99384,13.03081,0.1675295,56.9058323
10,19.99384,13.22975,0.168501215,47.2375747
10,19.99384,13.42870,0.168401741,51.0917753
10,19.99384,13.62764,0.171325731,53.0733408
10,19.99384,13.82659,0.172485757,51.6918571
10,19.99384,14.02553,0.174728327,53.714272
10,19.99384,14.22447,0.176282033,53.5707865
10,19.99384,14.42342,0.174359773,50.0827846
10,19.99384,14.62236,0.174702954,57.2804045
10,19.99384,14.82130,0.172234477,54.6818565
10,19.99384,15.02025,0.170021898,57.3054015
10,19.99384,15.21919,0.166403531,47.7758138
10,19.99384,15.41814,0.161557946,54.6172677
10,19.99384,15.61708,0.158117277,41.1104628
10,19.99384,15.81602,0.150188522,49.3066143
10,19.99384,16.01497,0.144845792,39.3963365
10,19.99384,16.21391,0.138562363,39.2280574
10,19.99384,16.41285,0.130812843,41.0459125
10,19.99384,16.61180,0.125344574,38.6001192
10,19.99384,16.81074,0.11835044,33.9802287
10,19.99384,17.00968,0.109069944,30.6381243
10,19.99384,17.20863,0.100935994,27.1928601
10,19.99384,17.40757,0.0901473683,24.1519124
10,19.99384,17.60652,0.0851179931,28.6510158
10,19.99384,17.80546,0.0773618102,23.5909838
10,19.99384,18.00440,0.072889934,23.6675966
10,19.99384,18.20335,0.0648791862,20.5809714
10,19.99384,18.40229,0.0609602678,17.9279298
10,19.99384,18.60123,0.0549070423,16.9758587
10,19.99384,18.80018,0.0513430084,13.7219264
10,19.99384,18.99912,0.0468971365,14.3542313
10,19.99384,19.19807,0.0412752265,12.2994188
10,19.99384,19.39701,0.0380958152,12.1337104
10,19.99384,19.59595,0.0345122925,11.4057646
10,19.99384,19.79490,0.0313553198,9.61047295
10,19.99384,19.99384,0.0291633641,9.78497133
10,19.99384,20.19278,0.0275479011,9.34898742
10,19.99384,20.39173,0.0242648132,8.22292946
10,19.99384,20.59067,0.0232385052,7.4360123
10,19.99384,20.78961,0.0219613665,7.40794854
10,19.99384,20.98856,0.0198218613,5.8072218
10,19.99384,21.18750,0.0186102628,5.80961959
10,19.99384,21.38645,0.0174268238,5.4261326
10,19.99384,21.58539,0.0155576945,4.27464098
10,19.99384,21.78433,0.0146256269,4.43204162
10,19.99384,21.98328,0.0141273667,5.1237365
10,19.99384,22.18222,0.0131097022,3.41644784
10,19.99384,22.38116,0.012392649,4.89402978
10,19.99384,22.58011,0.011495327,4.04551536
10,19.99384,22.77905,0.00976482309,2.87113312
10,19.99384,22.97799,0.00974525412,3.05510825
10,19.99384,23.17694,0.00903257867,3.3540217
10,20.19278,2.48680,0.00880763013,2.59866393
10,20.19278,2.68574,0.00901736014,2.77085325
10,20.19278,2.88468,0.0101827301,3.02430645
10,20.19278,3.08363,0.0112254003,3.00676188
10,20.19278,3.28257,0.0114011665,3.48356661
10,20.19278,3.48151,0.0121807172,3.6101455
10,20.19278,3.68046,0.0136835857,3.70346996
10,20.19278,3.87940,0.0147561816,4.19749797
10,20.19278,4.07835,0.0149108302,5.0525005
