f_power,dz,pos_jitter,c550,omega,eta,blue__misfit,blue__level,blue__pattern,green__misfit,green__level,green__pattern,red__misfit,red__level,red__pattern,par__misfit,par__level,par__pattern
1.1,-1.0,2.0,0.5,0.8166666666666667,-0.33333333333333326,1.5914462724518388,1.5891568690820654,0.8289568222939053,1.8765615962422193,1.8611309960538536,1.1395303351877701,2.4893613429376944,1.8677547857966426,2.043935318661423,1.6829796728305095,1.6766067461525416,1.0686637468675968
1.1,-1.0,0.6666666666666667,0.5,0.8166666666666667,-0.33333333333333326,1.5401181602102083,1.540115189902075,0.9305405714025173,1.753503832292064,1.7497394813938478,1.3516692072761056,2.6166294081166876,2.132742692205942,1.5893152591208093,1.5785008396719977,1.5782744970839584,1.0236559453710612
1.1,-1.0,0.6666666666666667,1.2,0.8166666666666667,-0.33333333333333326,0.9753505762899091,0.891228204812355,1.0804080895264105,1.0243795835956815,0.9230029065804197,1.4584592543752473,2.998733597102099,0.032994485662880574,4.39661427014591,0.9827357227089991,0.9718955819533047,1.2183426350912887
0.7,-1.0,2.0,0.15,0.95,0.833333333333333,1.7899224451922227,1.7842460190951184,1.0256164119369122,2.166332952134423,2.1631649567351805,1.2738864768804736,3.2325795630440144,3.2325203397619124,0.45429143502481706,1.865760300770649,1.8604017150848533,1.1896523652639281
0.7,-1.0,2.0,0.15,0.95,-1.5,1.789484491262676,1.7894744241884717,1.042762006752378,2.2223027475447776,2.2222886387822065,1.4411073358672,2.851413985018335,2.810589874297633,1.0465837992461675,1.882131742453304,1.8821157303708227,1.1629862055857487
1.1,-1.0,2.0,0.15,0.95,-1.5,2.005773998379506,2.00576055490091,1.0874491289174935,2.40507978857223,2.4050055253918003,1.4533237847546978,3.069194561625636,3.069165430894505,1.2600442342004399,2.0617429402811758,2.061532409042166,1.1895154192022936
1.1,-1.0,0.6666666666666667,0.15,0.95,-1.5,1.951253242604586,1.9511823710859402,1.2331468653694215,2.255365871330329,2.252554210834087,1.3572900686760452,3.1791718493286267,3.1612468153724453,1.2062304681370943,2.019148031100577,2.018989633351894,1.2453122060659376
1.1,-1.0,0.6666666666666667,0.85,0.95,-1.5,1.6106401064421894,1.6105820439204865,1.062241882460308,1.8274212594741717,1.8259502499501883,1.3187411775365212,3.1938613278536505,0.6276587159694504,3.802779142858268,1.6578092610938904,1.6577932055303108,1.086600991818078
1.1,0.6666666666666665,0.6666666666666667,0.85,0.95,-1.5,1.9360515570180603,1.9355382043471794,0.8709441023380099,2.072721933746149,2.071903517087688,1.2467401403711897,3.11576017920184,2.29752683059945,1.6732171072513036,1.9538333942522608,1.9527569856925278,1.0380839311245966
1.1,0.6666666666666665,0.6666666666666667,0.85,0.6833333333333333,-1.5,1.24529121834975,1.241354311251317,0.9349342243151341,0.8111569804560229,0.8064903333847768,0.9937006124689174,1.9292592671842155,1.2154453772353173,1.2197084323479976,1.2569585114692383,1.2500731112906622,1.0279664695921258
1.3,1.5,2.0,1.2,0.6833333333333333,0.833333333333333,0.5242201016901461,0.05673637428794448,0.8035976265255217,1.0331129963859873,0.8663485010499755,1.1560379452384446,1.9784027435327929,0.6023537967649443,2.234727193722009,0.744658798096142,0.2775029214824424,0.8496935252722555
